"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
205,10703,,"Groot meerhem","quai du grand marais","van chartreuzenstraat tot klein meerhem.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
206,10704,,"Grijsberg","r. des décombres","v. reep t. langebogaardstr.",4,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
207,10705,,"Guinardstraat","r. Guinard","v. bagattestraat tot kalkstr.",5,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
208,10706,,"Ham","r. du jambon","v. roodetorenkaai t. bleekersreek.","S 3",1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
209,10707,,"Hamerstraat","r. du marteau","v. groendreef t. kiekenstr.",6,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
210,10708,,"Haringsteeg","r. du hareng","van geldmunt t. hertogstr.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
211,10709,,"Haspelstraat","r. du dévidoir","v. roigemstr. t. ambeeldst.",6,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
212,10710,,"Hazewindstraat","r. du lévrier","v. koornmarkt t. graslei.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
213,10711,,"Hebbrechtstraat",,"ziet schreiboomstraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
214,10712,,"Heiliggeeststraat","rue du s. esprit","van catalognestraat tot bennesteeg.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
215,10713,,"Heiligkerststraat",,"ziet s. salvatorstraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
216,10714,,"Heilig sacramentstraat","rue du s. sacrement","van korte meire tot veldstraat.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
217,10715,,"Hel","de","maakt deel van het nieuwland.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
218,10716,,"Hemelrijkstraat","rue du paradis","van goudenleeuwplaats tot koornmarkt.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
219,10717,,"Herderstraat","r. du berger","v. werkhuisstr. tot vlasstr.",6,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
220,10718,,"Herodeszak","cul de sac d’Hérode","in de zaaimansstraat, rechter kant.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
221,10719,,"Herpelsteeg","rue du canard","van ursulinenstraat tot s. jacobsnieuwstraat.",1,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
222,10720,,"Hertstraat","rue du cerf","van muinkkaai t. dwarsstraat.",5,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
223,10721,,"Hertogstraat","rue ducale","v. kraanlei tot plottersgracht.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
224,10722,,"Heuvelplein","place de la colline","van s. Huibrechtstraat tot kalkstraat.",5,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
225,10723,,"Heuvelstraat","rue de la colline","van s. Amandstraat tot heuvelpoort.",5,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
226,10724,,"Heuvelvest","rempart de la colline","van heuvelpoort tot de schelde.",5,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
227,10725,,"Hoefijzerstraat","rue du fer-à-cheval","van langemunt, links, tot de rivier, kraanlei.",1,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
228,10726,,"Hoefijzerstraat, Ledeberg","rue du fer à cheval","van kl. binnenweg tot doorgangstraat.",0,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
229,10727,,"Hofsteeg",,"ziet 2de prinsenhofzaksteeg.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
230,10728,,"Hofstraat","rue du jardin","v. muinkkaai t. dierentuindr.",5,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
231,10729,,"Hofstraat, Ledeberg","rue du jardin","van boulevardstr. tot bellevuestraat.",0,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
232,10730,,"Holstraat","r. de la caverne","v. hoogstr. t. galgenbergstr.",2,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
233,10731,,"Hoofdkerkstraat","rue de la cathédrale","v. s. Baafsstraat tot s. Baafsplein.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
234,10732,,"Hooge scheldestraat","rue du haut-escaut","ziet gouvernementstraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
235,10733,,"Hoogezonnestraat","rue haute du soleil","v. veerleplaats tot burgstraat, onthoofdbrug.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
236,10734,,"Hoogpoortstraat","rue hautpoort","van groenselmarkt tot nederpolder)",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
237,10735,,"Hoogpoortstraatje",,"ziet werregarenstraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
238,10736,,"Hoogstraat","rue haute","van poel tot brugschepoortstr.",2,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
239,10737,,"Hoornstraat","rue de la corne","van veldstraat tot predikheerenbrug.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
240,10738,,"Hooie","place des prés","van Vandenbruggensteeg tot Arteveldeplein.",4,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
241,10739,,"Hooiaard","place aux foins","van koornmarkt tot pensmarkt en graslei.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
242,10740,,"Hospiciestraat, Ledeberg","rue de l’hospice","van doorgangstraat tot snottemuilstraat.",0,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
243,10741,,"Hospitaalstraat","rue de l'hôpital","van akkergemsstraat tot nieuwe wandeling.",2,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
244,10742,,"Hospitaalstraatje",,"ziet kleine hospitaalstraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
245,10743,,"Houtbriel","rue du chantier","van oude schaapmarkt tot kalvermarkt.",1,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
246,10744,,"Houtlei","quai aux bois","van torenbrug, hoogstraat, tot violettenlei.",2,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
247,10745,,"Hoveniersberg","montagne des jardiniers","van s. pietersnieuwstr. tot opperschelde, muinkkaai.",5,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
248,10746,,"Hoveniersstraat","rue des jardiniers","van hospitaalstraat tot boulev. van akkergem.",2,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
249,10747,,"Huurdochtersstraat","rue des servantes","van koornlei tot s. Michielplaats.",2,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
250,10748,,"Huidevetterken","rue des tanneurs","van slijpstraat tot nieuwland en Godshuishammeken.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
251,10749,,"Huidevetterskaai","quai des tanneurs","van achterlei tot nieuwland.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
252,10750,,"Huidevettershoek",,"ziet groote en kl. huidevettershoek.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
253,10751,,"Hundelgemschesteenweg, Ledeberg","chaussée d’Hundelgem","van s. lievenspoort tot Meirelbeke.",0,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
254,10752,,"Jerusalemstraat",,"ziet s. Barbarastraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
255,10753,,"Jesuitenstraat",,"ziet voldersstraat.",,,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
256,10754,,"Jodenstraat","rue des juifs","van gouvernementstraat tot nederscheldstraat.",1,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
257,10755,,"Joseph den tweedenstraat","rue Joseph II","in den nieuwen rabotwijk, van De Smetstraat tot nijverheidsboulevard, aan de brug van den spoorweg.",6,2,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
258,10756,,"Kaatsplaats","place du jeu de paume","van drongenhof tot korte kalversteeg.",3,1,"1878-01-01T00:00:00",,"1878-12-31T23:59:59",,"https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-901%2C0%2C4924%2C2694"
